Country,start_year,start_age,current_age,gender,mortality 
NGA,2059,-1,43,female,0.013768988
NGA,2059,-1,43,male,0.012234192
NGA,2060,-1,44,female,0.013823775
NGA,2060,-1,44,male,0.012237162
NGA,2061,-1,45,female,0.012946065
NGA,2061,-1,45,male,0.012795275
NGA,2062,-1,46,female,0.012971727
NGA,2062,-1,46,male,0.012776297
NGA,2063,-1,47,female,0.012997441
NGA,2063,-1,47,male,0.012757345
NGA,2064,-1,48,female,0.013023205
NGA,2064,-1,48,male,0.012738422
NGA,2065,-1,49,female,0.013049015
NGA,2065,-1,49,male,0.012719528
NGA,2066,-1,50,female,0.014107909
NGA,2066,-1,50,male,0.014756521
NGA,2067,-1,51,female,0.014106288
NGA,2067,-1,51,male,0.014714615
NGA,2068,-1,52,female,0.014104667
NGA,2068,-1,52,male,0.014672821
NGA,2069,-1,53,female,0.014103047
NGA,2069,-1,53,male,0.014631153
NGA,2070,-1,54,female,0.014101425
NGA,2070,-1,54,male,0.014589597
NGA,2071,-1,55,female,0.016634233
NGA,2071,-1,55,male,0.017572368
NGA,2072,-1,56,female,0.016604278
NGA,2072,-1,56,male,0.017501682
NGA,2073,-1,57,female,0.016574375
NGA,2073,-1,57,male,0.01743128
NGA,2074,-1,58,female,0.016544528
NGA,2074,-1,58,male,0.01736116
NGA,2075,-1,59,female,0.016514735
NGA,2075,-1,59,male,0.017291332
NGA,2076,-1,60,female,0.025981542
NGA,2076,-1,60,male,0.025707295
NGA,2077,-1,61,female,0.025935793
NGA,2077,-1,61,male,0.025607305
NGA,2078,-1,62,female,0.025890131
NGA,2078,-1,62,male,0.025507702
NGA,2079,-1,63,female,0.025844542
NGA,2079,-1,63,male,0.025408488
NGA,2080,-1,64,female,0.025799034
NGA,2080,-1,64,male,0.025309652
NGA,2081,-1,65,female,0.042639878
NGA,2081,-1,65,male,0.039819922
NGA,2082,-1,66,female,0.042583216
NGA,2082,-1,66,male,0.039685622
NGA,2083,-1,67,female,0.042526633
NGA,2083,-1,67,male,0.039551765
NGA,2084,-1,68,female,0.042470135
NGA,2084,-1,68,male,0.039418358
NGA,2085,-1,69,female,0.075137399
NGA,2085,-1,69,male,0.0670183
NGA,2086,-1,70,female,0.075083658
NGA,2086,-1,70,male,0.066833794
NGA,2087,-1,71,female,0.075029977
NGA,2087,-1,71,male,0.066649817
NGA,2088,-1,72,female,0.074976325
NGA,2088,-1,72,male,0.066466346
NGA,2089,-1,73,female,0.074922703
NGA,2089,-1,73,male,0.066283375
NGA,2090,-1,74,female,0.074869134
NGA,2090,-1,74,male,0.06610091
NGA,2091,-1,75,female,0.131419465
NGA,2091,-1,75,male,0.115489677
NGA,2092,-1,76,female,0.13140665
NGA,2092,-1,76,male,0.115259171
NGA,2093,-1,77,female,0.131393835
NGA,2093,-1,77,male,0.115029119
NGA,2094,-1,78,female,0.131381035
NGA,2094,-1,78,male,0.114799522
NGA,2095,-1,79,female,0.13136825
NGA,2095,-1,79,male,0.114570387
NGA,2096,-1,80,female,0.225872681
NGA,2096,-1,80,male,0.197052002
NGA,2097,-1,81,female,0.225951478
NGA,2097,-1,81,male,0.196795166
NGA,2098,-1,82,female,0.226030275
NGA,2098,-1,82,male,0.196538657
NGA,2099,-1,83,female,0.226109132
NGA,2099,-1,83,male,0.196282491
NGA,2100,-1,84,female,0.226188019
NGA,2100,-1,84,male,0.196026668
NGA,2101,-1,85,female,0.337107509
NGA,2101,-1,85,male,0.306947827
NGA,2102,-1,86,female,0.337250859
NGA,2102,-1,86,male,0.306670994
NGA,2103,-1,87,female,0.337394238
NGA,2103,-1,87,male,0.306394428
NGA,2104,-1,88,female,0.337537706
NGA,2104,-1,88,male,0.306118071
NGA,2105,-1,89,female,0.337681234
NGA,2105,-1,89,male,0.305841982
NGA,2106,-1,90,female,0.479340315
NGA,2106,-1,90,male,0.449871659
NGA,2107,-1,91,female,0.479605466
NGA,2107,-1,91,male,0.449603647
NGA,2108,-1,92,female,0.479870796
NGA,2108,-1,92,male,0.449335784
NGA,2109,-1,93,female,0.480136275
NGA,2109,-1,93,male,0.449068099
NGA,2110,-1,94,female,0.480401903
NGA,2110,-1,94,male,0.448800564
NGA,2111,-1,95,female,0.608394563
NGA,2111,-1,95,male,0.578119755
NGA,2112,-1,96,female,0.608878255
NGA,2112,-1,96,male,0.578073323
NGA,2113,-1,97,female,0.609362304
NGA,2113,-1,97,male,0.578026831
NGA,2114,-1,98,female,0.609846711
NGA,2114,-1,98,male,0.577980399
NGA,2115,-1,99,female,0.610331535
NGA,2115,-1,99,male,0.577933967
NGA,2015,0,0,female,0.072043903
NGA,2015,0,0,male,0.087433003
NGA,2016,0,1,female,0.012006702
NGA,2016,0,1,male,0.011985343
NGA,2017,0,2,female,0.011641218
NGA,2017,0,2,male,0.011607982
NGA,2018,0,3,female,0.011286859
NGA,2018,0,3,male,0.011242502
NGA,2019,0,4,female,0.010943288
NGA,2019,0,4,male,0.010888525
NGA,2020,0,5,female,0.005084883
NGA,2020,0,5,male,0.004883064
NGA,2021,0,6,female,0.005004629
NGA,2021,0,6,male,0.00479997
NGA,2022,0,7,female,0.004925642
NGA,2022,0,7,male,0.00471829
NGA,2023,0,8,female,0.004847901
NGA,2023,0,8,male,0.004637999
NGA,2024,0,9,female,0.004771386
NGA,2024,0,9,male,0.004559075
NGA,2025,0,10,female,0.002806026
NGA,2025,0,10,male,0.002588356
NGA,2026,0,11,female,0.002769894
NGA,2026,0,11,male,0.002552096
NGA,2027,0,12,female,0.002734227
NGA,2027,0,12,male,0.002516344
NGA,2028,0,13,female,0.00269902
NGA,2028,0,13,male,0.002481092
NGA,2029,0,14,female,0.002664265
NGA,2029,0,14,male,0.002446334
NGA,2030,0,15,female,0.003061338
NGA,2030,0,15,male,0.003339601
NGA,2031,0,16,female,0.00302647
NGA,2031,0,16,male,0.003304185
NGA,2032,0,17,female,0.002991998
NGA,2032,0,17,male,0.003269144
NGA,2033,0,18,female,0.00295792
NGA,2033,0,18,male,0.003234475
NGA,2034,0,19,female,0.00292423
NGA,2034,0,19,male,0.003200174
NGA,2035,0,20,female,0.003832977
NGA,2035,0,20,male,0.004585685
NGA,2036,0,21,female,0.003797223
NGA,2036,0,21,male,0.004537608
NGA,2037,0,22,female,0.003761802
NGA,2037,0,22,male,0.004490035
NGA,2038,0,23,female,0.003726712
NGA,2038,0,23,male,0.004442961
NGA,2039,0,24,female,0.003691951
NGA,2039,0,24,male,0.00439638
NGA,2040,0,25,female,0.005966616
NGA,2040,0,25,male,0.00548327
NGA,2041,0,26,female,0.005944267
NGA,2041,0,26,male,0.005440889
NGA,2042,0,27,female,0.005922002
NGA,2042,0,27,male,0.005398838
NGA,2043,0,28,female,0.00589982
NGA,2043,0,28,male,0.00535711
NGA,2044,0,29,female,0.005877724
NGA,2044,0,29,male,0.005315708
NGA,2045,0,30,female,0.008940506
NGA,2045,0,30,male,0.007445904
NGA,2046,0,31,female,0.008949933
NGA,2046,0,31,male,0.007421754
NGA,2047,0,32,female,0.008959373
NGA,2047,0,32,male,0.007397686
NGA,2048,0,33,female,0.00896882
NGA,2048,0,33,male,0.007373692
NGA,2049,0,34,female,0.00897828
NGA,2049,0,34,male,0.007349776
NGA,2050,0,35,female,0.013396705
NGA,2050,0,35,male,0.011078717
NGA,2051,0,36,female,0.013470452
NGA,2051,0,36,male,0.011093973
NGA,2052,0,37,female,0.013544606
NGA,2052,0,37,male,0.011109246
NGA,2053,0,38,female,0.013619169
NGA,2053,0,38,male,0.011124539
NGA,2054,0,39,female,0.013694141
NGA,2054,0,39,male,0.011139859
NGA,2055,0,40,female,0.013551991
NGA,2055,0,40,male,0.012222326
NGA,2056,0,41,female,0.013605914
NGA,2056,0,41,male,0.012225294
NGA,2057,0,42,female,0.013660058
NGA,2057,0,42,male,0.012228261
NGA,2058,0,43,female,0.013714411
NGA,2058,0,43,male,0.012231223
NGA,2059,0,44,female,0.013768988
NGA,2059,0,44,male,0.012234192
NGA,2060,0,45,female,0.012920453
NGA,2060,0,45,male,0.012814282
NGA,2061,0,46,female,0.012946065
NGA,2061,0,46,male,0.012795275
NGA,2062,0,47,female,0.012971727
NGA,2062,0,47,male,0.012776297
NGA,2063,0,48,female,0.012997441
NGA,2063,0,48,male,0.012757345
NGA,2064,0,49,female,0.013023205
NGA,2064,0,49,male,0.012738422
NGA,2065,0,50,female,0.014109537
NGA,2065,0,50,male,0.014798546
NGA,2066,0,51,female,0.014107909
NGA,2066,0,51,male,0.014756521
NGA,2067,0,52,female,0.014106288
NGA,2067,0,52,male,0.014714615
NGA,2068,0,53,female,0.014104667
NGA,2068,0,53,male,0.014672821
NGA,2069,0,54,female,0.014103047
NGA,2069,0,54,male,0.014631153
NGA,2070,0,55,female,0.016664242
NGA,2070,0,55,male,0.017643331
NGA,2071,0,56,female,0.016634233
NGA,2071,0,56,male,0.017572368
NGA,2072,0,57,female,0.016604278
NGA,2072,0,57,male,0.017501682
NGA,2073,0,58,female,0.016574375
NGA,2073,0,58,male,0.01743128
NGA,2074,0,59,female,0.016544528
NGA,2074,0,59,male,0.01736116
NGA,2075,0,60,female,0.026027372
NGA,2075,0,60,male,0.025807677
NGA,2076,0,61,female,0.025981542
NGA,2076,0,61,male,0.025707295
NGA,2077,0,62,female,0.025935793
NGA,2077,0,62,male,0.025607305
NGA,2078,0,63,female,0.025890131
NGA,2078,0,63,male,0.025507702
NGA,2079,0,64,female,0.025844542
NGA,2079,0,64,male,0.025408488
NGA,2080,0,65,female,0.04269661
NGA,2080,0,65,male,0.039954685
NGA,2081,0,66,female,0.042639878
NGA,2081,0,66,male,0.039819922
NGA,2082,0,67,female,0.042583216
NGA,2082,0,67,male,0.039685622
NGA,2083,0,68,female,0.042526633
NGA,2083,0,68,male,0.039551765
NGA,2084,0,69,female,0.075191163
NGA,2084,0,69,male,0.067203298
NGA,2085,0,70,female,0.075137399
NGA,2085,0,70,male,0.0670183
NGA,2086,0,71,female,0.075083658
NGA,2086,0,71,male,0.066833794
NGA,2087,0,72,female,0.075029977
NGA,2087,0,72,male,0.066649817
NGA,2088,0,73,female,0.074976325
NGA,2088,0,73,male,0.066466346
NGA,2089,0,74,female,0.074922703
NGA,2089,0,74,male,0.066283375
NGA,2090,0,75,female,0.13143228
NGA,2090,0,75,male,0.115720652
NGA,2091,0,76,female,0.131419465
NGA,2091,0,76,male,0.115489677
NGA,2092,0,77,female,0.13140665
NGA,2092,0,77,male,0.115259171
NGA,2093,0,78,female,0.131393835
NGA,2093,0,78,male,0.115029119
NGA,2094,0,79,female,0.131381035
NGA,2094,0,79,male,0.114799522
NGA,2095,0,80,female,0.225793913
NGA,2095,0,80,male,0.197309181
NGA,2096,0,81,female,0.225872681
NGA,2096,0,81,male,0.197052002
NGA,2097,0,82,female,0.225951478
NGA,2097,0,82,male,0.196795166
NGA,2098,0,83,female,0.226030275
NGA,2098,0,83,male,0.196538657
NGA,2099,0,84,female,0.226109132
NGA,2099,0,84,male,0.196282491
NGA,2100,0,85,female,0.33696425
NGA,2100,0,85,male,0.30722487
NGA,2101,0,86,female,0.337107509
NGA,2101,0,86,male,0.306947827
NGA,2102,0,87,female,0.337250859
NGA,2102,0,87,male,0.306670994
NGA,2103,0,88,female,0.337394238
NGA,2103,0,88,male,0.306394428
NGA,2104,0,89,female,0.337537706
NGA,2104,0,89,male,0.306118071
NGA,2105,0,90,female,0.479075283
NGA,2105,0,90,male,0.450139821
NGA,2106,0,91,female,0.479340315
NGA,2106,0,91,male,0.449871659
NGA,2107,0,92,female,0.479605466
NGA,2107,0,92,male,0.449603647
NGA,2108,0,93,female,0.479870796
NGA,2108,0,93,male,0.449335784
NGA,2109,0,94,female,0.480136275
NGA,2109,0,94,male,0.449068099
NGA,2110,0,95,female,0.607911289
NGA,2110,0,95,male,0.578166187
NGA,2111,0,96,female,0.608394563
NGA,2111,0,96,male,0.578119755
NGA,2112,0,97,female,0.608878255
NGA,2112,0,97,male,0.578073323
NGA,2113,0,98,female,0.609362304
NGA,2113,0,98,male,0.578026831
NGA,2114,0,99,female,0.609846711
NGA,2114,0,99,male,0.577980399
NGA,2115,0,100,female,1
NGA,2115,0,100,male,1
NGA,2015,1,1,female,0.012383659
NGA,2015,1,1,male,0.012374977
NGA,2016,1,2,female,0.012006702
NGA,2016,1,2,male,0.011985343
NGA,2017,1,3,female,0.011641218
NGA,2017,1,3,male,0.011607982
NGA,2018,1,4,female,0.011286859
NGA,2018,1,4,male,0.011242502
NGA,2019,1,5,female,0.005166424
NGA,2019,1,5,male,0.004967597
NGA,2020,1,6,female,0.005084883
NGA,2020,1,6,male,0.004883064
NGA,2021,1,7,female,0.005004629
NGA,2021,1,7,male,0.00479997
NGA,2022,1,8,female,0.004925642
NGA,2022,1,8,male,0.00471829
NGA,2023,1,9,female,0.004847901
NGA,2023,1,9,male,0.004637999
NGA,2024,1,10,female,0.00284263
NGA,2024,1,10,male,0.002625131
NGA,2025,1,11,female,0.002806026
NGA,2025,1,11,male,0.002588356
NGA,2026,1,12,female,0.002769894
NGA,2026,1,12,male,0.002552096
NGA,2027,1,13,female,0.002734227
NGA,2027,1,13,male,0.002516344
NGA,2028,1,14,female,0.00269902
NGA,2028,1,14,male,0.002481092
NGA,2029,1,15,female,0.003096609
NGA,2029,1,15,male,0.003375397
NGA,2030,1,16,female,0.003061338
NGA,2030,1,16,male,0.003339601
NGA,2031,1,17,female,0.00302647
NGA,2031,1,17,male,0.003304185
NGA,2032,1,18,female,0.002991998
NGA,2032,1,18,male,0.003269144
NGA,2033,1,19,female,0.00295792
NGA,2033,1,19,male,0.003234475
NGA,2034,1,20,female,0.003869067
NGA,2034,1,20,male,0.004634272
NGA,2035,1,21,female,0.003832977
NGA,2035,1,21,male,0.004585685
NGA,2036,1,22,female,0.003797223
NGA,2036,1,22,male,0.004537608
NGA,2037,1,23,female,0.003761802
NGA,2037,1,23,male,0.004490035
NGA,2038,1,24,female,0.003726712
NGA,2038,1,24,male,0.004442961
NGA,2039,1,25,female,0.005989049
NGA,2039,1,25,male,0.005525977
NGA,2040,1,26,female,0.005966616
NGA,2040,1,26,male,0.00548327
NGA,2041,1,27,female,0.005944267
NGA,2041,1,27,male,0.005440889
NGA,2042,1,28,female,0.005922002
NGA,2042,1,28,male,0.005398838
NGA,2043,1,29,female,0.00589982
NGA,2043,1,29,male,0.00535711
NGA,2044,1,30,female,0.008931085
NGA,2044,1,30,male,0.00747013
NGA,2045,1,31,female,0.008940506
NGA,2045,1,31,male,0.007445904
NGA,2046,1,32,female,0.008949933
NGA,2046,1,32,male,0.007421754
NGA,2047,1,33,female,0.008959373
NGA,2047,1,33,male,0.007397686
NGA,2048,1,34,female,0.00896882
NGA,2048,1,34,male,0.007373692
NGA,2049,1,35,female,0.01332336
NGA,2049,1,35,male,0.011063486
NGA,2050,1,36,female,0.013396705
NGA,2050,1,36,male,0.011078717
NGA,2051,1,37,female,0.013470452
NGA,2051,1,37,male,0.011093973
NGA,2052,1,38,female,0.013544606
NGA,2052,1,38,male,0.011109246
NGA,2053,1,39,female,0.013619169
NGA,2053,1,39,male,0.011124539
NGA,2054,1,40,female,0.013498275
NGA,2054,1,40,male,0.01221936
NGA,2055,1,41,female,0.013551991
NGA,2055,1,41,male,0.012222326
NGA,2056,1,42,female,0.013605914
NGA,2056,1,42,male,0.012225294
NGA,2057,1,43,female,0.013660058
NGA,2057,1,43,male,0.012228261
NGA,2058,1,44,female,0.013714411
NGA,2058,1,44,male,0.012231223
NGA,2059,1,45,female,0.012894898
NGA,2059,1,45,male,0.012833318
NGA,2060,1,46,female,0.012920453
NGA,2060,1,46,male,0.012814282
NGA,2061,1,47,female,0.012946065
NGA,2061,1,47,male,0.012795275
NGA,2062,1,48,female,0.012971727
NGA,2062,1,48,male,0.012776297
NGA,2063,1,49,female,0.012997441
NGA,2063,1,49,male,0.012757345
NGA,2064,1,50,female,0.014111158
NGA,2064,1,50,male,0.014840699
NGA,2065,1,51,female,0.014109537
NGA,2065,1,51,male,0.014798546
NGA,2066,1,52,female,0.014107909
NGA,2066,1,52,male,0.014756521
NGA,2067,1,53,female,0.014106288
NGA,2067,1,53,male,0.014714615
NGA,2068,1,54,female,0.014104667
NGA,2068,1,54,male,0.014672821
NGA,2069,1,55,female,0.016694305
NGA,2069,1,55,male,0.01771459
NGA,2070,1,56,female,0.016664242
NGA,2070,1,56,male,0.017643331
NGA,2071,1,57,female,0.016634233
NGA,2071,1,57,male,0.017572368
NGA,2072,1,58,female,0.016604278
NGA,2072,1,58,male,0.017501682
NGA,2073,1,59,female,0.016574375
NGA,2073,1,59,male,0.01743128
NGA,2074,1,60,female,0.026073277
NGA,2074,1,60,male,0.025908457
NGA,2075,1,61,female,0.026027372
NGA,2075,1,61,male,0.025807677
NGA,2076,1,62,female,0.025981542
NGA,2076,1,62,male,0.025707295
NGA,2077,1,63,female,0.025935793
NGA,2077,1,63,male,0.025607305
NGA,2078,1,64,female,0.025890131
NGA,2078,1,64,male,0.025507702
NGA,2079,1,65,female,0.04275341
NGA,2079,1,65,male,0.040089905
NGA,2080,1,66,female,0.04269661
NGA,2080,1,66,male,0.039954685
NGA,2081,1,67,female,0.042639878
NGA,2081,1,67,male,0.039819922
NGA,2082,1,68,female,0.042583216
NGA,2082,1,68,male,0.039685622
NGA,2083,1,69,female,0.075244963
NGA,2083,1,69,male,0.067388803
NGA,2084,1,70,female,0.075191163
NGA,2084,1,70,male,0.067203298
NGA,2085,1,71,female,0.075137399
NGA,2085,1,71,male,0.0670183
NGA,2086,1,72,female,0.075083658
NGA,2086,1,72,male,0.066833794
NGA,2087,1,73,female,0.075029977
NGA,2087,1,73,male,0.066649817
NGA,2088,1,74,female,0.074976325
NGA,2088,1,74,male,0.066466346
NGA,2089,1,75,female,0.13144511
NGA,2089,1,75,male,0.115952089
NGA,2090,1,76,female,0.13143228
NGA,2090,1,76,male,0.115720652
NGA,2091,1,77,female,0.131419465
NGA,2091,1,77,male,0.115489677
NGA,2092,1,78,female,0.13140665
NGA,2092,1,78,male,0.115259171
NGA,2093,1,79,female,0.131393835
NGA,2093,1,79,male,0.115029119
NGA,2094,1,80,female,0.22571516
NGA,2094,1,80,male,0.197566688
NGA,2095,1,81,female,0.225793913
NGA,2095,1,81,male,0.197309181
NGA,2096,1,82,female,0.225872681
NGA,2096,1,82,male,0.197052002
NGA,2097,1,83,female,0.225951478
NGA,2097,1,83,male,0.196795166
NGA,2098,1,84,female,0.226030275
NGA,2098,1,84,male,0.196538657
NGA,2099,1,85,female,0.33682102
NGA,2099,1,85,male,0.30750221
NGA,2100,1,86,female,0.33696425
NGA,2100,1,86,male,0.30722487
NGA,2101,1,87,female,0.337107509
NGA,2101,1,87,male,0.306947827
NGA,2102,1,88,female,0.337250859
NGA,2102,1,88,male,0.306670994
NGA,2103,1,89,female,0.337394238
NGA,2103,1,89,male,0.306394428
NGA,2104,1,90,female,0.4788104
NGA,2104,1,90,male,0.450408161
NGA,2105,1,91,female,0.479075283
NGA,2105,1,91,male,0.450139821
NGA,2106,1,92,female,0.479340315
NGA,2106,1,92,male,0.449871659
NGA,2107,1,93,female,0.479605466
NGA,2107,1,93,male,0.449603647
NGA,2108,1,94,female,0.479870796
NGA,2108,1,94,male,0.449335784
NGA,2109,1,95,female,0.607428372
NGA,2109,1,95,male,0.578212678
NGA,2110,1,96,female,0.607911289
NGA,2110,1,96,male,0.578166187
NGA,2111,1,97,female,0.608394563
NGA,2111,1,97,male,0.578119755
NGA,2112,1,98,female,0.608878255
NGA,2112,1,98,male,0.578073323
NGA,2113,1,99,female,0.609362304
NGA,2113,1,99,male,0.578026831
NGA,2114,1,100,female,1
NGA,2114,1,100,male,1
NGA,2115,1,101,female,1
NGA,2115,1,101,male,1
NGA,2015,2,2,female,0.012383659
NGA,2015,2,2,male,0.012374977
NGA,2016,2,3,female,0.012006702
NGA,2016,2,3,male,0.011985343
NGA,2017,2,4,female,0.011641218
NGA,2017,2,4,male,0.011607982
NGA,2018,2,5,female,0.005249275
NGA,2018,2,5,male,0.005053593
NGA,2019,2,6,female,0.005166424
NGA,2019,2,6,male,0.004967597
NGA,2020,2,7,female,0.005084883
NGA,2020,2,7,male,0.004883064
NGA,2021,2,8,female,0.005004629
NGA,2021,2,8,male,0.00479997
NGA,2022,2,9,female,0.004925642
NGA,2022,2,9,male,0.00471829
NGA,2023,2,10,female,0.002879711
NGA,2023,2,10,male,0.002662429
NGA,2024,2,11,female,0.00284263
NGA,2024,2,11,male,0.002625131
NGA,2025,2,12,female,0.002806026
NGA,2025,2,12,male,0.002588356
NGA,2026,2,13,female,0.002769894
NGA,2026,2,13,male,0.002552096
NGA,2027,2,14,female,0.002734227
NGA,2027,2,14,male,0.002516344
NGA,2028,2,15,female,0.003132285
NGA,2028,2,15,male,0.003411577
NGA,2029,2,16,female,0.003096609
NGA,2029,2,16,male,0.003375397
NGA,2030,2,17,female,0.003061338
NGA,2030,2,17,male,0.003339601
NGA,2031,2,18,female,0.00302647
NGA,2031,2,18,male,0.003304185
NGA,2032,2,19,female,0.002991998
NGA,2032,2,19,male,0.003269144
NGA,2033,2,20,female,0.003905496
NGA,2033,2,20,male,0.004683371
NGA,2034,2,21,female,0.003869067
NGA,2034,2,21,male,0.004634272
NGA,2035,2,22,female,0.003832977
NGA,2035,2,22,male,0.004585685
NGA,2036,2,23,female,0.003797223
NGA,2036,2,23,male,0.004537608
NGA,2037,2,24,female,0.003761802
NGA,2037,2,24,male,0.004490035
NGA,2038,2,25,female,0.006011566
NGA,2038,2,25,male,0.005569021
NGA,2039,2,26,female,0.005989049
NGA,2039,2,26,male,0.005525977
NGA,2040,2,27,female,0.005966616
NGA,2040,2,27,male,0.00548327
NGA,2041,2,28,female,0.005944267
NGA,2041,2,28,male,0.005440889
NGA,2042,2,29,female,0.005922002
NGA,2042,2,29,male,0.005398838
NGA,2043,2,30,female,0.008921674
NGA,2043,2,30,male,0.007494437
NGA,2044,2,31,female,0.008931085
NGA,2044,2,31,male,0.00747013
NGA,2045,2,32,female,0.008940506
NGA,2045,2,32,male,0.007445904
NGA,2046,2,33,female,0.008949933
NGA,2046,2,33,male,0.007421754
NGA,2047,2,34,female,0.008959373
NGA,2047,2,34,male,0.007397686
NGA,2048,2,35,female,0.013250418
NGA,2048,2,35,male,0.011048277
NGA,2049,2,36,female,0.01332336
NGA,2049,2,36,male,0.011063486
NGA,2050,2,37,female,0.013396705
NGA,2050,2,37,male,0.011078717
NGA,2051,2,38,female,0.013470452
NGA,2051,2,38,male,0.011093973
NGA,2052,2,39,female,0.013544606
NGA,2052,2,39,male,0.011109246
NGA,2053,2,40,female,0.013444778
NGA,2053,2,40,male,0.012216401
NGA,2054,2,41,female,0.013498275
NGA,2054,2,41,male,0.01221936
NGA,2055,2,42,female,0.013551991
NGA,2055,2,42,male,0.012222326
NGA,2056,2,43,female,0.013605914
NGA,2056,2,43,male,0.012225294
NGA,2057,2,44,female,0.013660058
NGA,2057,2,44,male,0.012228261
NGA,2058,2,45,female,0.012869388
NGA,2058,2,45,male,0.012852382
NGA,2059,2,46,female,0.012894898
NGA,2059,2,46,male,0.012833318
NGA,2060,2,47,female,0.012920453
NGA,2060,2,47,male,0.012814282
NGA,2061,2,48,female,0.012946065
NGA,2061,2,48,male,0.012795275
NGA,2062,2,49,female,0.012971727
NGA,2062,2,49,male,0.012776297
NGA,2063,2,50,female,0.014112781
NGA,2063,2,50,male,0.014882963
NGA,2064,2,51,female,0.014111158
NGA,2064,2,51,male,0.014840699
NGA,2065,2,52,female,0.014109537
NGA,2065,2,52,male,0.014798546
NGA,2066,2,53,female,0.014107909
NGA,2066,2,53,male,0.014756521
NGA,2067,2,54,female,0.014106288
NGA,2067,2,54,male,0.014714615
NGA,2068,2,55,female,0.016724423
NGA,2068,2,55,male,0.017786136
NGA,2069,2,56,female,0.016694305
NGA,2069,2,56,male,0.01771459
NGA,2070,2,57,female,0.016664242
NGA,2070,2,57,male,0.017643331
NGA,2071,2,58,female,0.016634233
NGA,2071,2,58,male,0.017572368
NGA,2072,2,59,female,0.016604278
NGA,2072,2,59,male,0.017501682
NGA,2073,2,60,female,0.026119268
NGA,2073,2,60,male,0.026009625
NGA,2074,2,61,female,0.026073277
NGA,2074,2,61,male,0.025908457
NGA,2075,2,62,female,0.026027372
NGA,2075,2,62,male,0.025807677
NGA,2076,2,63,female,0.025981542
NGA,2076,2,63,male,0.025707295
NGA,2077,2,64,female,0.025935793
NGA,2077,2,64,male,0.025607305
NGA,2078,2,65,female,0.042810295
NGA,2078,2,65,male,0.040225584
NGA,2079,2,66,female,0.04275341
NGA,2079,2,66,male,0.040089905
NGA,2080,2,67,female,0.04269661
NGA,2080,2,67,male,0.039954685
NGA,2081,2,68,female,0.042639878
NGA,2081,2,68,male,0.039819922
NGA,2082,2,69,female,0.075298801
NGA,2082,2,69,male,0.067574829
NGA,2083,2,70,female,0.075244963
NGA,2083,2,70,male,0.067388803
NGA,2084,2,71,female,0.075191163
NGA,2084,2,71,male,0.067203298
NGA,2085,2,72,female,0.075137399
NGA,2085,2,72,male,0.0670183
NGA,2086,2,73,female,0.075083658
NGA,2086,2,73,male,0.066833794
NGA,2087,2,74,female,0.075029977
NGA,2087,2,74,male,0.066649817
NGA,2088,2,75,female,0.131457925
NGA,2088,2,75,male,0.116183989
NGA,2089,2,76,female,0.13144511
NGA,2089,2,76,male,0.115952089
NGA,2090,2,77,female,0.13143228
NGA,2090,2,77,male,0.115720652
NGA,2091,2,78,female,0.131419465
NGA,2091,2,78,male,0.115489677
NGA,2092,2,79,female,0.13140665
NGA,2092,2,79,male,0.115259171
NGA,2093,2,80,female,0.225636452
NGA,2093,2,80,male,0.197824523
NGA,2094,2,81,female,0.22571516
NGA,2094,2,81,male,0.197566688
NGA,2095,2,82,female,0.225793913
NGA,2095,2,82,male,0.197309181
NGA,2096,2,83,female,0.225872681
NGA,2096,2,83,male,0.197052002
NGA,2097,2,84,female,0.225951478
NGA,2097,2,84,male,0.196795166
NGA,2098,2,85,female,0.336677879
NGA,2098,2,85,male,0.307779789
NGA,2099,2,86,female,0.33682102
NGA,2099,2,86,male,0.30750221
NGA,2100,2,87,female,0.33696425
NGA,2100,2,87,male,0.30722487
NGA,2101,2,88,female,0.337107509
NGA,2101,2,88,male,0.306947827
NGA,2102,2,89,female,0.337250859
NGA,2102,2,89,male,0.306670994
NGA,2103,2,90,female,0.478545636
NGA,2103,2,90,male,0.45067665
NGA,2104,2,91,female,0.4788104
NGA,2104,2,91,male,0.450408161
NGA,2105,2,92,female,0.479075283
NGA,2105,2,92,male,0.450139821
NGA,2106,2,93,female,0.479340315
NGA,2106,2,93,male,0.449871659
NGA,2107,2,94,female,0.479605466
NGA,2107,2,94,male,0.449603647
NGA,2108,2,95,female,0.606945872
NGA,2108,2,95,male,0.57825911
NGA,2109,2,96,female,0.607428372
NGA,2109,2,96,male,0.578212678
NGA,2110,2,97,female,0.607911289
NGA,2110,2,97,male,0.578166187
NGA,2111,2,98,female,0.608394563
NGA,2111,2,98,male,0.578119755
NGA,2112,2,99,female,0.608878255
NGA,2112,2,99,male,0.578073323
NGA,2113,2,100,female,1
NGA,2113,2,100,male,1
NGA,2114,2,101,female,1
NGA,2114,2,101,male,1
NGA,2115,2,102,female,1
NGA,2115,2,102,male,1
NGA,2015,3,3,female,0.012383659
NGA,2015,3,3,male,0.012374977
NGA,2016,3,4,female,0.012006702
NGA,2016,3,4,male,0.011985343
NGA,2017,3,5,female,0.005333452
NGA,2017,3,5,male,0.005141078
NGA,2018,3,6,female,0.005249275
NGA,2018,3,6,male,0.005053593
NGA,2019,3,7,female,0.005166424
NGA,2019,3,7,male,0.004967597
NGA,2020,3,8,female,0.005084883
NGA,2020,3,8,male,0.004883064
